Estacao,Dia,Mes,Ano,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82791,31,05,2011,0000,31.593548,25.350968,18.874194,
82791,30,06,2011,0000,32.476667,25.731333,18.933333,
82791,31,07,2011,0000,31.377419,25.143871,20.170968,
82791,31,08,2011,0000,33.229032,26.206452,20.33871,
82791,30,09,2011,0000,34.596667,27.369333,21.25,
82791,31,10,2011,0000,35.683871,27.950323,19.767742,
82791,30,11,2011,0000,36.173333,,18.396667,
82791,31,12,2011,0000,36.680645,29.117333,21.146667,
82791,31,01,2012,0000,35.580645,28.998065,24.787097,
82791,29,02,2012,0000,34.793103,28.266897,24.310345,
82791,31,03,2012,0000,36.112903,28.914839,23.216129,
82791,30,04,2012,0000,36.8,29.434,22.79,
82791,31,05,2012,0000,35.512903,28.829677,23.077419,
82791,30,06,2012,0000,33.45,27.202,22.233333,
82791,31,07,2012,0000,33.019355,26.612258,21.683871,
82791,31,08,2012,0000,34.151613,27.005806,21.667742,
82791,30,09,2012,0000,35.26,28.077333,22.02,
82791,31,10,2012,0000,36.258065,28.648387,23.151613,
82791,30,11,2012,0000,36.856667,29.7,23.753333,
82791,31,12,2012,0000,36.909677,29.978667,24.603226,
82791,31,01,2013,0000,36.5,29.656129,24.235484,
82791,28,02,2013,0000,37.235714,30.257143,24.8,
82791,31,03,2013,0000,36.983871,30.173548,24.980645,
82791,30,04,2013,0000,35.68,29.088,24.31,
82791,31,05,2013,0000,34.335484,28.352258,23.774194,
82791,30,06,2013,0000,33.346667,27.451333,23.153333,
82791,31,07,2013,0000,33.158065,26.818065,21.977419,
82791,31,08,2013,0000,34.287097,27.451613,22.287097,
82791,30,09,2013,0000,35.18,27.937333,22.566667,
82791,31,10,2013,0000,36.103226,28.847097,23.283871,
82791,30,11,2013,0000,35.313793,28.539333,23.5,
82791,31,12,2013,0000,35.154839,28.868667,23.490323,
82791,31,01,2014,0000,36.080645,29.129677,23.419355,
82791,28,02,2014,0000,35.039286,28.36,23.45,
82791,31,03,2014,0000,34.058065,27.66,22.9,
82791,30,04,2014,0000,32.993333,27.05,22.753333,
82791,31,05,2014,0000,32.977419,26.998065,22.393548,
82791,30,06,2014,0000,32.546667,26.456667,21.703333,
82791,31,07,2014,0000,32.4,26.172903,20.983871,
82791,31,08,2014,0000,33.480645,26.868387,21.467742,
82791,30,09,2014,0000,34.583333,27.539333,21.36,
82791,31,10,2014,0000,35.035484,27.912414,21.609677,
82791,30,11,2014,0000,35.596667,28.551333,21.916667,
82791,31,12,2014,0000,35.503226,28.588667,22.064516,
82791,31,01,2015,0000,36.116129,29.027097,22.190323,
82791,28,02,2015,0000,34.589286,27.945,22.057143,
82791,31,03,2015,0000,34.774194,27.834839,22.116129,
82791,30,04,2015,0000,33.643333,27.344667,22.16,
82791,31,05,2015,0000,35.5,28.592903,22.612903,
82791,30,06,2015,0000,33.323333,27.183333,21.846667,
82791,31,07,2015,0000,32.470968,26.471613,21.835484,
82791,31,08,2015,0000,34.145161,27.118065,21.258065,
82791,30,09,2015,0000,35.423333,28.212667,21.72,
82791,31,10,2015,0000,36.335484,28.607097,21.329032,
82791,30,11,2015,0000,37.263333,29.422,20.713333,
82791,31,12,2015,0000,36.529032,28.925333,20.86,
82791,31,01,2016,0000,33.506452,27.371034,22.206452,
82791,29,02,2016,0000,34.548276,27.785926,21.858621,
82791,31,03,2016,0000,36.287097,28.704667,22.493548,
82791,30,04,2016,0000,33.893333,27.826,22.686667,
82791,31,05,2016,0000,34.574194,28.134483,22.409677,
82791,30,06,2016,0000,32.97,27.424667,22.01,
82791,31,07,2016,0000,33.793548,27.374839,21.322581,
82791,31,08,2016,0000,34.3,27.715484,21.370968,
82791,30,09,2016,0000,35.41,28.588667,22.263333,
82791,31,10,2016,0000,36.236667,29.271333,22.948387,
82791,30,11,2016,0000,36.363333,29.620667,23.363333,
82791,31,12,2016,0000,36.006452,29.694839,23.4,
82791,31,01,2017,0000,36.558065,29.658065,23.012903,
82791,28,02,2017,0000,35.685714,28.463571,22.814286,
82791,31,03,2017,0000,34.290323,27.748,22.825806,
82791,30,04,2017,0000,34.126667,27.692,22.933333,
82791,31,05,2017,0000,33.990323,27.73871,23.048387,
82791,30,06,2017,0000,32.03,26.658667,22.603333,
82791,31,07,2017,0000,30.935484,25.552903,21.648387,
82791,31,08,2017,0000,34.548387,27.436774,21.33871,
82791,30,09,2017,0000,34.173333,27.478667,22,
82791,31,10,2017,0000,35.929032,28.885806,23.277419,
82791,30,11,2017,0000,36.733333,29.522667,23.47,
82791,31,12,2017,0000,36.029032,29.86,23.716129,
82791,31,01,2018,0000,35.180645,28.78,23.429032,
82791,28,02,2018,0000,33.428571,27.708571,23.05,
82791,31,03,2018,0000,33.683871,27.68129,22.980645,
82791,30,04,2018,0000,31.648276,26.328966,22.123333,
82791,31,05,2018,0000,32.46129,26.607097,21.754839,
82791,30,06,2018,0000,31.37,26.202,21.166667,
82791,31,07,2018,0000,33.051613,26.756774,21.264516,
82791,31,08,2018,0000,34.674194,27.632903,21.396774,
82791,30,09,2018,0000,35.166667,28.247333,22.186667,
82791,31,10,2018,0000,36.264516,29.246452,23.25,
82791,30,11,2018,0000,36.596667,29.61,23.223333,
82791,31,12,2018,0000,35.545161,29.236129,23.254839,
